ID,Source IP,Destination IP,TTL,TOS,Source Port,Destination Port,Flags,Protocol
ID,Source IP,Destination IP,TTL,TOS,Source Port,Destination Port,Flags,Protocol
ID,Source IP,Destination IP,TTL,TOS,Source Port,Destination Port,Flags,Protocol
4193,34.120.208.123,10.0.2.15,64,0,443,36064,-A-,TCP
11370,10.0.2.15,186.96.61.147,64,0,57784,80,-A-,TCP
4194,186.96.61.147,10.0.2.15,64,0,80,57784,-A-,TCP
17469,10.0.2.15,52.46.157.92,64,0,40776,443,-A-,TCP
4195,52.46.157.92,10.0.2.15,64,0,443,40776,-A-,TCP
28439,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
4196,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
4197,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
28440,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
4198,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
28441,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
4206,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
28442,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
4207,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
28443,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
4216,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
4218,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
28444,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
28445,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
58925,10.0.2.15,44.215.132.248,64,0,57550,443,-A-,TCP
46330,10.0.2.15,52.46.157.92,64,0,40792,443,-A-,TCP
4221,44.215.132.248,10.0.2.15,64,0,443,57550,-A-,TCP
4222,52.46.157.92,10.0.2.15,64,0,443,40792,-A-,TCP
34927,10.0.2.15,192.229.211.108,64,0,48986,80,-A-,TCP
4223,192.229.211.108,10.0.2.15,64,0,80,48986,-A-,TCP
54995,10.0.2.15,186.96.61.147,64,0,57814,80,-A-,TCP
31865,10.0.2.15,186.96.61.147,64,0,57810,80,-A-,TCP
4224,186.96.61.147,10.0.2.15,64,0,80,57814,-A-,TCP
4225,186.96.61.147,10.0.2.15,64,0,80,57810,-A-,TCP
30346,10.0.2.15,186.96.61.147,64,0,57808,80,-A-,TCP
60119,10.0.2.15,44.215.142.139,64,0,60162,443,-A-,TCP
32443,10.0.2.15,3.161.8.128,64,0,59022,80,-A-,TCP
4226,186.96.61.147,10.0.2.15,64,0,80,57808,-A-,TCP
4227,44.215.142.139,10.0.2.15,64,0,443,60162,-A-,TCP
4228,3.161.8.128,10.0.2.15,64,0,80,59022,-A-,TCP
62295,10.0.2.15,34.107.221.82,64,0,37064,80,-A-,TCP
4229,34.107.221.82,10.0.2.15,64,0,80,37064,-A-,TCP
28446,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
4230,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
62423,10.0.2.15,8.8.8.8,64,0,59326,53,-,UDP
15621,10.0.2.15,8.8.8.8,64,0,54746,53,-,UDP
4231,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
4232,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
28447,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
28448,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
4233,8.8.8.8,10.0.2.15,64,0,53,54746,-,UDP
4234,8.8.8.8,10.0.2.15,64,0,53,59326,-,UDP
33741,10.0.2.15,34.107.221.82,64,0,37058,80,-A-,TCP
4235,34.107.221.82,10.0.2.15,64,0,80,37058,-A-,TCP
959,10.0.2.15,44.219.36.30,64,0,33658,443,-A-,TCP
4236,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
960,10.0.2.15,44.219.36.30,64,0,33658,443,-A-,TCP
4237,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
4238,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
4239,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
4240,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
964,10.0.2.15,44.219.36.30,64,0,33658,443,-A-,TCP
4241,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
965,10.0.2.15,44.219.36.30,64,0,33658,443,-A-,TCP
4242,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
966,10.0.2.15,44.219.36.30,64,0,33658,443,-A-,TCP
967,10.0.2.15,44.219.36.30,64,0,33658,443,-A-,TCP
4243,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
4244,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
52156,10.0.2.15,8.8.8.8,64,0,34408,53,-,UDP
7229,10.0.2.15,23.15.160.172,64,0,43122,443,-A-,TCP
2688,10.0.2.15,8.8.8.8,64,0,47813,53,-,UDP
4245,23.15.160.172,10.0.2.15,64,0,443,43122,-A-,TCP
4246,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
968,10.0.2.15,44.219.36.30,64,0,33658,443,-A-,TCP
969,10.0.2.15,44.219.36.30,64,0,33658,443,-A-,TCP
4247,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
125,10.0.2.15,44.215.129.188,64,0,57646,443,S--,TCP
56377,10.0.2.15,44.215.129.188,64,0,57658,443,S--,TCP
4248,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
4249,44.215.129.188,10.0.2.15,64,0,443,57646,SA-,TCP
4250,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
4251,8.8.8.8,10.0.2.15,64,0,53,34408,-,UDP
4252,8.8.8.8,10.0.2.15,64,0,53,47813,-,UDP
4253,44.215.129.188,10.0.2.15,64,0,443,57658,SA-,TCP
126,10.0.2.15,44.215.129.188,64,0,57646,443,-A-,TCP
56378,10.0.2.15,44.215.129.188,64,0,57658,443,-A-,TCP
970,10.0.2.15,44.219.36.30,64,0,33658,443,-A-,TCP
34603,10.0.2.15,8.8.8.8,64,0,46822,53,-,UDP
11141,10.0.2.15,8.8.8.8,64,0,52958,53,-,UDP
127,10.0.2.15,44.215.129.188,64,0,57646,443,-A-,TCP
4254,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
4255,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4256,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
56379,10.0.2.15,44.215.129.188,64,0,57658,443,-A-,TCP
4257,44.215.129.188,10.0.2.15,64,0,443,57658,-A-,TCP
4258,44.215.129.188,10.0.2.15,64,0,443,57658,-A-,TCP
4259,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
971,10.0.2.15,44.219.36.30,64,0,33658,443,-A-,TCP
4260,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
4261,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
972,10.0.2.15,44.219.36.30,64,0,33658,443,-A-,TCP
4262,23.15.160.172,10.0.2.15,64,0,443,43122,-A-,TCP
4263,8.8.8.8,10.0.2.15,64,0,53,46822,-,UDP
7230,10.0.2.15,23.15.160.172,64,0,43122,443,-A-,TCP
4264,8.8.8.8,10.0.2.15,64,0,53,52958,-,UDP
4267,44.215.129.188,10.0.2.15,64,0,443,57658,-A-,TCP
4265,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4268,44.215.129.188,10.0.2.15,64,0,443,57658,-A-,TCP
56381,10.0.2.15,44.215.129.188,64,0,57658,443,-A-,TCP
129,10.0.2.15,44.215.129.188,64,0,57646,443,-A-,TCP
56382,10.0.2.15,44.215.129.188,64,0,57658,443,-A-,TCP
4271,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4269,44.215.129.188,10.0.2.15,64,0,443,57658,-A-,TCP
4274,44.215.129.188,10.0.2.15,64,0,443,57658,-A-,TCP
130,10.0.2.15,44.215.129.188,64,0,57646,443,-A-,TCP
56383,10.0.2.15,44.215.129.188,64,0,57658,443,-A-,TCP
56384,10.0.2.15,44.215.129.188,64,0,57658,443,-A-,TCP
56385,10.0.2.15,44.215.129.188,64,0,57658,443,-A-,TCP
131,10.0.2.15,44.215.129.188,64,0,57646,443,-A-,TCP
4275,44.215.129.188,10.0.2.15,64,0,443,57658,-A-,TCP
4276,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
132,10.0.2.15,44.215.129.188,64,0,57646,443,-A-,TCP
137,10.0.2.15,44.215.129.188,64,0,57646,443,-A-,TCP
4277,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4278,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4279,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4280,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4281,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4282,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4283,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4284,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
142,10.0.2.15,44.215.129.188,64,0,57646,443,-A-,TCP
144,10.0.2.15,44.215.129.188,64,0,57646,443,-A-,TCP
4285,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4286,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4287,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4288,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4289,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4290,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
146,10.0.2.15,44.215.129.188,64,0,57646,443,-A-,TCP
148,10.0.2.15,44.215.129.188,64,0,57646,443,-A-,TCP
4291,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4292,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4293,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4294,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4295,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4296,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4297,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4298,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
159,10.0.2.15,44.215.129.188,64,0,57646,443,-A-,TCP
164,10.0.2.15,44.215.129.188,64,0,57646,443,-A-,TCP
174,10.0.2.15,44.215.129.188,64,0,57646,443,-A-,TCP
4299,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4300,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4301,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4302,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4303,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4304,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4305,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4306,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4307,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4308,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4309,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4310,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4311,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4312,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4313,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4314,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4315,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4316,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4317,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4318,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4319,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4320,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4321,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4322,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4323,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4324,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4325,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4326,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4327,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4328,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4329,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4330,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
186,10.0.2.15,44.215.129.188,64,0,57646,443,-A-,TCP
187,10.0.2.15,44.215.129.188,64,0,57646,443,-A-,TCP
4331,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4332,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4333,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4334,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4335,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4336,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4337,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4338,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4339,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4340,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4341,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4342,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
4343,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
198,10.0.2.15,44.215.129.188,64,0,57646,443,-A-,TCP
4344,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
199,10.0.2.15,44.215.129.188,64,0,57646,443,-A-,TCP
4345,44.215.129.188,10.0.2.15,64,0,443,57658,-A-,TCP
4346,44.215.129.188,10.0.2.15,64,0,443,57658,-A-,TCP
56386,10.0.2.15,44.215.129.188,64,0,57658,443,-A-,TCP
56387,10.0.2.15,44.215.129.188,64,0,57658,443,-A-,TCP
973,10.0.2.15,44.219.36.30,64,0,33658,443,-A-,TCP
4347,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
974,10.0.2.15,44.219.36.30,64,0,33658,443,-A-,TCP
4348,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
975,10.0.2.15,44.219.36.30,64,0,33658,443,-A-,TCP
4349,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
976,10.0.2.15,44.219.36.30,64,0,33658,443,-A-,TCP
4350,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
977,10.0.2.15,44.219.36.30,64,0,33658,443,-A-,TCP
4351,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
978,10.0.2.15,44.219.36.30,64,0,33658,443,-A-,TCP
4352,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
979,10.0.2.15,44.219.36.30,64,0,33658,443,-A-,TCP
980,10.0.2.15,44.219.36.30,64,0,33658,443,-A-,TCP
4353,44.215.129.188,10.0.2.15,64,0,443,57646,-A-,TCP
200,10.0.2.15,44.215.129.188,64,0,57646,443,-A-,TCP
981,10.0.2.15,44.219.36.30,64,0,33658,443,-A-,TCP
4354,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
4355,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
4356,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
4357,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
4358,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
982,10.0.2.15,44.219.36.30,64,0,33658,443,-A-,TCP
4359,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
4360,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
4361,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
983,10.0.2.15,44.219.36.30,64,0,33658,443,-A-,TCP
4362,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
4363,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
984,10.0.2.15,44.219.36.30,64,0,33658,443,-A-,TCP
4364,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
4365,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
985,10.0.2.15,44.219.36.30,64,0,33658,443,-A-,TCP
4366,44.219.36.30,10.0.2.15,64,0,443,33658,-A-,TCP
986,10.0.2.15,44.219.36.30,64,0,33658,443,-A-,TCP
28449,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
4367,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
28450,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
28451,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
4368,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
4369,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
4370,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
28452,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
4371,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
4372,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
28453,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
28454,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
28455,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
4373,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
28456,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
4374,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
4375,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
28457,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
28458,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
4376,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
4377,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
28459,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
28460,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
28461,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
4378,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
28462,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
4379,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
4380,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
28463,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
28464,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
4381,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
28465,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
4382,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
4383,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
4384,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
28466,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
28467,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
28468,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
4385,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
4386,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
4387,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
4388,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
4389,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
4390,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
28469,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
28470,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
28471,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
28472,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
4391,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
4392,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
4393,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
4394,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
4395,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
4396,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
4397,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
4398,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
28473,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
28474,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
28475,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
4400,3.161.60.238,10.0.2.15,64,0,443,42528,-A-,TCP
26803,10.0.2.15,3.161.60.238,64,0,58432,443,-A-,TCP
4401,3.161.60.238,10.0.2.15,64,0,443,58432,-A-,TCP
4402,3.161.60.238,10.0.2.15,64,0,443,58432,-A-,TCP
28476,10.0.2.15,3.161.60.238,64,0,42528,443,-A-,TCP
26804,10.0.2.15,3.161.60.238,64,0,58432,443,-A-,TCP
41503,10.0.2.15,44.215.129.188,64,0,41488,443,-A-,TCP
4403,44.215.129.188,10.0.2.15,64,0,443,41488,-A-,TCP
40396,10.0.2.15,186.96.61.152,64,0,50198,80,-A-,TCP
4404,186.96.61.152,10.0.2.15,64,0,80,50198,-A-,TCP
26556,10.0.2.15,8.8.8.8,64,0,50102,53,-,UDP
3326,10.0.2.15,8.8.8.8,64,0,38322,53,-,UDP
35133,10.0.2.15,8.8.8.8,64,0,49570,53,-,UDP
4405,8.8.8.8,10.0.2.15,64,0,53,38322,-,UDP
4406,8.8.8.8,10.0.2.15,64,0,53,50102,-,UDP
4407,8.8.8.8,10.0.2.15,64,0,53,49570,-,UDP
32811,10.0.2.15,98.82.158.241,64,0,49254,443,S--,TCP
27109,10.0.2.15,98.82.158.241,64,0,49270,443,S--,TCP
4408,98.82.158.241,10.0.2.15,64,0,443,49254,SA-,TCP
32812,10.0.2.15,98.82.158.241,64,0,49254,443,-A-,TCP
4409,98.82.158.241,10.0.2.15,64,0,443,49270,SA-,TCP
27110,10.0.2.15,98.82.158.241,64,0,49270,443,-A-,TCP
32813,10.0.2.15,98.82.158.241,64,0,49254,443,-A-,TCP
4410,98.82.158.241,10.0.2.15,64,0,443,49254,-A-,TCP
4411,98.82.158.241,10.0.2.15,64,0,443,49254,-A-,TCP
27111,10.0.2.15,98.82.158.241,64,0,49270,443,-A-,TCP
4412,98.82.158.241,10.0.2.15,64,0,443,49270,-A-,TCP
4413,98.82.158.241,10.0.2.15,64,0,443,49270,-A-,TCP
4414,98.82.158.241,10.0.2.15,64,0,443,49254,-A-,TCP
32815,10.0.2.15,98.82.158.241,64,0,49254,443,-A-,TCP
4416,98.82.158.241,10.0.2.15,64,0,443,49270,-A-,TCP
27113,10.0.2.15,98.82.158.241,64,0,49270,443,-A-,TCP
4418,98.82.158.241,10.0.2.15,64,0,443,49254,-A-,TCP
4420,98.82.158.241,10.0.2.15,64,0,443,49270,-A-,TCP
32816,10.0.2.15,98.82.158.241,64,0,49254,443,-A-,TCP
27114,10.0.2.15,98.82.158.241,64,0,49270,443,-A-,TCP
4421,98.82.158.241,10.0.2.15,64,0,443,49270,-A-,TCP
4423,98.82.158.241,10.0.2.15,64,0,443,49254,-A-,TCP
27115,10.0.2.15,98.82.158.241,64,0,49270,443,-A-,TCP
32817,10.0.2.15,98.82.158.241,64,0,49254,443,-A-,TCP
27116,10.0.2.15,98.82.158.241,64,0,49270,443,-A-,TCP
32818,10.0.2.15,98.82.158.241,64,0,49254,443,-A-,TCP
4424,98.82.158.241,10.0.2.15,64,0,443,49270,-A-,TCP
32819,10.0.2.15,98.82.158.241,64,0,49254,443,-A-,TCP
4425,98.82.158.241,10.0.2.15,64,0,443,49254,-A-,TCP
4426,98.82.158.241,10.0.2.15,64,0,443,49254,-A-,TCP
63193,10.0.2.15,142.251.116.94,64,0,42708,80,-A-,TCP
4427,142.251.116.94,10.0.2.15,64,0,80,42708,-A-,TCP
61147,10.0.2.15,186.96.61.147,64,0,57794,80,-A-,TCP
4428,186.96.61.147,10.0.2.15,64,0,80,57794,-A-,TCP
4429,98.82.158.241,10.0.2.15,64,0,443,49270,-A-,TCP
4430,98.82.158.241,10.0.2.15,64,0,443,49270,-A-,TCP
4431,98.82.158.241,10.0.2.15,64,0,443,49254,-A-,TCP
4432,98.82.158.241,10.0.2.15,64,0,443,49254,-A-,TCP
32820,10.0.2.15,98.82.158.241,64,0,49254,443,-A-,TCP
27117,10.0.2.15,98.82.158.241,64,0,49270,443,-A-,TCP
32821,10.0.2.15,98.82.158.241,64,0,49254,443,-A-,TCP
4433,98.82.158.241,10.0.2.15,64,0,443,49254,-A-,TCP
4434,98.82.158.241,10.0.2.15,64,0,443,49254,-A-,TCP
4435,98.82.158.241,10.0.2.15,64,0,443,49254,-A-,TCP
32822,10.0.2.15,98.82.158.241,64,0,49254,443,-A-,TCP
19786,10.0.2.15,8.8.8.8,64,0,49121,53,-,UDP
54507,10.0.2.15,8.8.8.8,64,0,42288,53,-,UDP
24402,10.0.2.15,8.8.8.8,64,0,48634,53,-,UDP
9671,10.0.2.15,8.8.8.8,64,0,55182,53,-,UDP
38859,10.0.2.15,8.8.8.8,64,0,60967,53,-,UDP
5752,10.0.2.15,8.8.8.8,64,0,49007,53,-,UDP
46523,10.0.2.15,8.8.8.8,64,0,46133,53,-,UDP
52540,10.0.2.15,8.8.8.8,64,0,48421,53,-,UDP
24539,10.0.2.15,8.8.8.8,64,0,37012,53,-,UDP
17150,10.0.2.15,8.8.8.8,64,0,44674,53,-,UDP
37434,10.0.2.15,8.8.8.8,64,0,37190,53,-,UDP
38781,10.0.2.15,8.8.8.8,64,0,55945,53,-,UDP
32283,10.0.2.15,8.8.8.8,64,0,57589,53,-,UDP
9354,10.0.2.15,8.8.8.8,64,0,56517,53,-,UDP
28213,10.0.2.15,8.8.8.8,64,0,56170,53,-,UDP
57566,10.0.2.15,8.8.8.8,64,0,37740,53,-,UDP
21699,10.0.2.15,8.8.8.8,64,0,41344,53,-,UDP
43974,10.0.2.15,8.8.8.8,64,0,51690,53,-,UDP
4436,8.8.8.8,10.0.2.15,64,0,53,49121,-,UDP
4437,8.8.8.8,10.0.2.15,64,0,53,60967,-,UDP
4438,8.8.8.8,10.0.2.15,64,0,53,46133,-,UDP
21008,10.0.2.15,8.8.8.8,64,0,33921,53,-,UDP
374,10.0.2.15,8.8.8.8,64,0,45212,53,-,UDP
11444,10.0.2.15,8.8.8.8,64,0,36860,53,-,UDP
5962,10.0.2.15,8.8.8.8,64,0,36341,53,-,UDP
61883,10.0.2.15,8.8.8.8,64,0,60472,53,-,UDP
10719,10.0.2.15,8.8.8.8,64,0,36041,53,-,UDP
4439,8.8.8.8,10.0.2.15,64,0,53,55945,-,UDP
40967,10.0.2.15,8.8.8.8,64,0,37704,53,-,UDP
4440,52.46.157.92,10.0.2.15,64,0,443,40776,-A-,TCP
4441,52.46.157.92,10.0.2.15,64,0,443,40776,-A-,TCP
4442,8.8.8.8,10.0.2.15,64,0,53,51690,-,UDP
